date,latitude,longitude,number,expver,u10,v10,tp,u100,v100,si10,msr,msmr,ssr,es
19790501,34.24,75.24,0,0001,-0.4650697,0.08971864,0.0062580034,-0.6525114,0.5797786,1.1428413,4.6583315e-05,5.222163e-05,12095256.0,-0.00014307135
19790601,34.24,75.24,0,0001,-0.5499273,-0.22291648,0.001735817,-0.9550823,-0.30880958,1.1742373,7.2273806e-06,4.9531838e-05,18779228.0,-7.863548e-05
19790701,34.24,75.24,0,0001,-0.28257358,0.03450401,0.0033568328,-0.3021325,0.095433116,1.037507,3.2557477e-07,0.000102555496,17142976.0,-5.3375552e-05
19790801,34.24,75.24,0,0001,0.14497054,0.29421407,0.0038216137,0.3210098,0.45625216,1.2398434,2.2212098e-06,8.156655e-06,17885368.0,-1.4145076e-07
19790901,34.24,75.24,0,0001,-0.16751784,0.080182135,0.002784611,-0.2052077,0.20959288,1.2881241,9.2149385e-06,4.43533e-06,15421820.0,-3.0481591e-05
19791001,34.24,75.24,0,0001,-0.4554947,-0.04371956,0.00075025926,-0.62337136,-0.010689788,1.3373566,5.998426e-06,7.181221e-06,12983752.0,-6.4107124e-05
19791101,34.24,75.24,0,0001,-1.0517902,-0.567789,0.00252793,-1.3730564,-0.037145704,1.6853733,2.8167357e-05,1.1369057e-06,5102692.0,-5.6497272e-05
19791201,34.24,75.24,0,0001,-1.1406832,-0.67838717,0.0027475443,-1.6678782,-0.15539104,1.641942,3.1567863e-05,8.8272714e-08,2834371.0,-3.238248e-05
19800101,34.24,75.24,0,0001,-1.0072107,-0.5987137,0.0043205135,-1.3926649,0.052458696,1.6385136,4.990514e-05,1.7958246e-07,2494164.0,-8.769062e-06
19800201,34.24,75.24,0,0001,-0.7383463,-0.31067032,0.0074636675,-0.8670031,0.5655527,1.3633595,8.536587e-05,1.2235196e-06,2766862.0,-2.0696141e-05
19800301,34.24,75.24,0,0001,-0.6389906,-0.22922087,0.0059510916,-0.9278821,0.3980407,1.2337532,6.78379e-05,1.8860655e-06,3751598.0,-6.536706e-05
19800401,34.24,75.24,0,0001,-0.9008046,-0.47914714,0.0017875389,-1.3652773,-0.21669382,1.3737955,1.7493847e-05,6.262172e-05,7896370.0,-0.00014119368
19800501,34.24,75.24,0,0001,-0.5322312,-0.12330687,0.0035445632,-0.8819201,-0.019282714,1.1815958,1.7327344e-05,5.045993e-05,15432280.0,-0.00012360635
19800601,34.24,75.24,0,0001,-0.061708767,0.12247008,0.004063543,-0.00883574,0.22540194,1.1494684,7.118988e-06,5.1392533e-05,17956680.0,-4.662611e-05
19800701,34.24,75.24,0,0001,0.21291,0.2753253,0.006970171,0.3788854,0.44125617,1.1240644,0.0,0.0,17313590.0,-4.656613e-10
19800801,34.24,75.24,0,0001,0.17211068,0.2770276,0.0051334053,0.34218633,0.48916763,1.1845179,1.7135517e-06,2.333857e-06,17191136.0,7.818166e-07
19800901,34.24,75.24,0,0001,0.016653672,0.25024658,0.003423635,0.17559308,0.49343956,1.247118,9.020136e-06,1.1566473e-05,15275071.0,-1.8273822e-06
19801001,34.24,75.24,0,0001,-0.25296146,-0.0027372504,0.0013795188,-0.32071722,0.16539842,1.1968222,1.0320201e-05,1.132219e-06,12271751.0,-3.4545097e-05
19801101,34.24,75.24,0,0001,-0.77443194,-0.41241884,0.0022479142,-1.211071,-0.22649711,1.3223305,2.5430956e-05,3.5977719e-06,7010821.0,-2.5201793e-05
19801201,34.24,75.24,0,0001,-1.2129774,-0.7653811,0.0024934895,-1.6241131,-0.25360256,1.7882977,2.86274e-05,4.73508e-07,3108051.0,-2.6175112e-05
19810101,34.24,75.24,0,0001,-0.9686864,-0.5832865,0.0051726885,-1.4482908,-0.15072823,1.572546,5.9795173e-05,2.1057167e-07,2438263.0,-1.7200233e-05
19810201,34.24,75.24,0,0001,-0.8350613,-0.38023263,0.0071542338,-1.162014,0.33195263,1.4120903,8.237644e-05,9.3728517e-07,2923479.0,-2.757636e-05
19810301,34.24,75.24,0,0001,-0.8866444,-0.49581456,0.0069702975,-1.4605627,-0.22762734,1.3975506,7.91339e-05,2.1848055e-06,3861694.0,-5.591185e-05
19810401,34.24,75.24,0,0001,-0.8615681,-0.40823257,0.0042480715,-1.3741131,-0.1116398,1.3846321,4.0194267e-05,4.2652668e-05,7010643.0,-0.00012803989
19810501,34.24,75.24,0,0001,-0.60425377,-0.24931526,0.0022819191,-0.8865393,-0.12181109,1.2255182,1.1752896e-05,0.000107906235,14754316.0,-0.00013619351
19810601,34.24,75.24,0,0001,-0.28467363,0.08313823,0.003974173,-0.3996505,0.22199386,1.0764322,1.5967642e-05,4.7793772e-05,17154826.0,-5.8655292e-05
19810701,34.24,75.24,0,0001,0.15203124,0.3162583,0.007875558,0.2644077,0.5102143,1.1038036,1.0075682e-06,2.9949442e-05,15662802.0,-7.005261e-06
19810801,34.24,75.24,0,0001,0.30670428,0.3880703,0.003544479,0.5396232,0.6792119,1.2155161,5.9631594e-07,8.156506e-07,18261320.0,3.2294832e-07
19810901,34.24,75.24,0,0001,0.04950286,0.2754318,0.001878391,0.22215527,0.5703053,1.3229685,6.9234993e-06,5.308584e-06,17105424.0,-6.491212e-06
19811001,34.24,75.24,0,0001,-0.5734362,-0.052442748,0.0016960597,-0.7983708,0.28838193,1.249259,1.588749e-05,5.3546264e-06,10471679.0,-3.549375e-05
19811101,34.24,75.24,0,0001,-1.3029108,-0.8506521,0.002486775,-1.9163628,-0.5566584,1.8429813,2.8280687e-05,1.8897964e-07,3788253.0,-4.2631742e-05
19811201,34.24,75.24,0,0001,-1.1490116,-0.69884944,0.0014040042,-1.6409626,-0.23724699,1.6761503,1.6085542e-05,2.8022171e-08,3439440.0,-2.5487869e-05
19820101,34.24,75.24,0,0001,-0.991589,-0.51338536,0.003955122,-1.4736986,0.17531747,1.5849504,4.571129e-05,9.9577335e-08,2936661.0,-1.7109647e-05
19820201,34.24,75.24,0,0001,-0.7189057,-0.313824,0.0071504414,-1.1176195,0.3489927,1.3589268,8.2553786e-05,7.815834e-08,2685633.0,-2.5626476e-05
19820301,34.24,75.24,0,0001,-0.6299303,-0.22056419,0.006316941,-0.9015487,0.39232957,1.2010975,7.2385184e-05,2.2532486e-06,3542746.0,-6.253384e-05
19820401,34.24,75.24,0,0001,-0.7258858,-0.37645626,0.004975315,-1.111618,-0.1574716,1.2584887,5.3806012e-05,4.793644e-05,7477266.0,-0.00020604371
19820501,34.24,75.24,0,0001,-0.67941964,-0.2415095,0.002997737,-1.0150042,-0.060466986,1.1895494,2.5119312e-05,8.030541e-05,11186189.0,-0.00016614252
19820601,34.24,75.24,0,0001,-0.43865776,-0.11976302,0.0022599522,-0.72754747,-0.0878222,1.2605839,6.784485e-06,5.1171286e-05,18617578.0,-0.00010497891
19820701,34.24,75.24,0,0001,0.20061225,0.27078635,0.00356531,0.38409662,0.44380516,1.2265129,8.464945e-07,5.4902193e-06,19984092.0,-1.8898991e-06
19820801,34.24,75.24,0,0001,0.30681217,0.35061878,0.0040899627,0.54061955,0.59585387,1.1661396,2.9507355e-06,2.7896613e-06,16497447.0,-7.086466e-07
19820901,34.24,75.24,0,0001,0.009349097,0.2791589,0.002242609,0.15629435,0.7078939,1.253849,1.5939528e-05,4.854209e-06,16332646.0,-9.653683e-06
19821001,34.24,75.24,0,0001,-0.5171275,-0.090917885,0.0032674065,-0.7011561,0.20679939,1.1497631,3.236244e-05,7.489759e-07,9540904.0,-3.665597e-05
19821101,34.24,75.24,0,0001,-1.050664,-0.5335857,0.0036344368,-1.412672,0.17403328,1.551034,4.1173e-05,2.3854948e-08,3183102.0,-2.6055612e-05
19821201,34.24,75.24,0,0001,-1.0440531,-0.6395245,0.0054300055,-1.6528435,-0.14096707,1.67449,6.2207924e-05,2.7020957e-07,2246573.0,-5.339032e-06
19830101,34.24,75.24,0,0001,-1.0889797,-0.7219617,0.0036163188,-1.6615229,-0.34094572,1.7395592,4.17877e-05,5.906625e-08,2538397.0,-1.1089985e-05
19830201,34.24,75.24,0,0001,-1.0119982,-0.6429368,0.0034586072,-1.6310968,-0.36069697,1.5527973,3.9885243e-05,1.7511053e-07,3385110.0,-2.7767179e-05
19830301,34.24,75.24,0,0001,-0.69989324,-0.2553249,0.010559507,-1.0166235,0.39079982,1.2788019,0.000120655255,2.5377149e-06,3546073.0,-5.3471493e-05
19830401,34.24,75.24,0,0001,-0.6549005,-0.27685302,0.00690794,-0.99986094,0.081394374,1.1958342,7.538195e-05,3.1728036e-05,6461567.0,-0.00018178753
19830501,34.24,75.24,0,0001,-0.7183281,-0.34777504,0.002148591,-1.0256481,-0.16511202,1.1801481,1.7306884e-05,0.00014531416,10104420.0,-0.00016114817
19830601,34.24,75.24,0,0001,-0.5846267,-0.16702956,0.0028264378,-0.95397997,-0.07885915,1.2470303,1.313088e-05,7.105827e-05,17205828.0,-0.00011781117
19830701,34.24,75.24,0,0001,-0.16168714,0.13734329,0.003757079,-0.14215004,0.33779275,1.1515512,4.667714e-06,4.0659143e-05,17383992.0,-3.0617623e-05
19830801,34.24,75.24,0,0001,0.17357033,0.2145145,0.0064271465,0.31605637,0.346492,1.046463,0.0,0.0,15682397.0,3.7252903e-09
19830901,34.24,75.24,0,0001,0.117996335,0.17470491,0.0019260913,0.32139885,0.43208915,1.2739067,9.355992e-07,1.0829644e-06,17620388.0,1.2451125e-07
19831001,34.24,75.24,0,0001,-0.7095222,-0.28436756,0.00241246,-0.9889031,-0.007884584,1.4729633,2.589036e-05,4.0635714e-06,8908364.0,-5.546311e-05
19831101,34.24,75.24,0,0001,-1.2934875,-0.8084914,0.0008610436,-1.9078741,-0.57940245,1.7896309,9.883799e-06,1.7991924e-06,4612063.0,-6.4369146e-05
19831201,34.24,75.24,0,0001,-0.96749336,-0.550227,0.002222902,-1.4267721,-0.0032322502,1.5107841,2.5590794e-05,2.0745364e-07,3621477.0,-7.4805226e-05
19840101,34.24,75.24,0,0001,-0.8957581,-0.55527824,0.0027074856,-1.1837807,0.11938834,1.5353155,3.1294112e-05,1.5959432e-07,2698154.0,-9.475481e-06
19840201,34.24,75.24,0,0001,-0.76771855,-0.27303052,0.0075262077,-1.0298367,0.648152,1.4240656,8.700891e-05,1.1544762e-07,2893172.0,-2.1624553e-05
19840301,34.24,75.24,0,0001,-0.8317678,-0.45770007,0.0057062507,-1.1031446,0.16362101,1.431016,6.388994e-05,5.578813e-06,4580174.0,-6.428581e-05
19840401,34.24,75.24,0,0001,-0.6707105,-0.24269855,0.0069351234,-0.97414595,0.17464882,1.1779671,7.3356554e-05,4.5302542e-05,6569193.0,-0.00015094927
19840501,34.24,75.24,0,0001,-0.7260068,-0.23078185,0.0031880976,-1.0826283,0.12599003,1.3140879,2.4070556e-05,8.223372e-05,14112976.0,-0.00012275562
19840601,34.24,75.24,0,0001,-0.27645457,-0.064385,0.0028154657,-0.39576608,-0.017383806,1.296216,1.0589747e-06,4.8095957e-05,19861802.0,-4.939489e-05
19840701,34.24,75.24,0,0001,0.3135137,0.27303612,0.005937323,0.47690547,0.39134377,1.1235695,0.0,0.0,17449528.0,-4.656613e-09
19840801,34.24,75.24,0,0001,0.24914372,0.079600275,0.0058748536,0.34749484,0.07054001,0.97379315,0.0,0.0,15616287.0,-3.2596292e-09
19840901,34.24,75.24,0,0001,0.007590402,0.2989828,0.0032255235,0.10302752,0.54985297,1.2081518,9.560735e-06,7.3998717e-06,14933235.0,-2.8792172e-05
19841001,34.24,75.24,0,0001,-0.30813205,0.111828625,0.0007803915,-0.3839326,0.28544056,1.367383,7.1654194e-06,4.4522794e-06,12577627.0,-7.438725e-05
19841101,34.24,75.24,0,0001,-1.0002089,-0.51068956,0.0027834736,-1.3548546,-0.04624077,1.5460901,3.1635034e-05,6.696969e-07,4200539.0,-2.900025e-05
19841201,34.24,75.24,0,0001,-0.8686417,-0.43082613,0.003852798,-0.8187958,0.71695614,1.5643101,4.4342247e-05,1.6069936e-07,2561762.0,-2.1631695e-06
19850101,34.24,75.24,0,0001,-1.0555992,-0.6640497,0.004090458,-1.6031609,-0.20721531,1.6298733,4.7306254e-05,8.054485e-09,2286878.0,-4.620638e-06
19850201,34.24,75.24,0,0001,-1.219779,-0.8174482,0.0013265137,-1.6119394,-0.36464655,1.879466,1.5215728e-05,3.8930028e-07,4355379.0,-2.2815148e-05
19850301,34.24,75.24,0,0001,-0.623883,-0.26498795,0.0045640618,-0.61165696,0.5273605,1.2969456,5.111136e-05,3.1440222e-06,5087740.0,-0.000115759874
19850401,34.24,75.24,0,0001,-0.71000516,-0.3033157,0.004045274,-1.1964903,-0.06575084,1.1625519,4.2894564e-05,7.059761e-05,7474510.0,-0.00017656272
19850501,34.24,75.24,0,0001,-0.7437291,-0.28983057,0.00470569,-1.1796341,-0.05279733,1.2635956,3.597724e-05,7.734889e-05,11369694.0,-0.00013086165
19850601,34.24,75.24,0,0001,-0.34663677,-0.09135133,0.002901795,-0.5742376,-0.09493303,1.2200232,7.38198e-06,4.9088063e-05,18455460.0,-8.054974e-05
19850701,34.24,75.24,0,0001,0.13774729,0.13982046,0.0071365684,0.22214562,0.18268496,1.100357,6.854202e-08,1.3365698e-06,16567962.0,1.11762745e-07
19850801,34.24,75.24,0,0001,0.2755162,0.28637898,0.0037075581,0.50636023,0.46461636,1.2463255,6.8542043e-09,0.0,18488492.0,2.0423628e-10
19850901,34.24,75.24,0,0001,0.13271093,0.23229408,0.001603368,0.33912456,0.46534568,1.3066893,1.9465942e-06,2.148793e-06,18405444.0,-1.1129714e-07
19851001,34.24,75.24,0,0001,-0.6873839,-0.19204861,0.001974619,-0.88972396,0.19251841,1.3864384,1.8555816e-05,8.523606e-06,10537120.0,-2.9718198e-05
19851101,34.24,75.24,0,0001,-1.0348406,-0.54418164,0.0014077541,-1.375926,-0.052130323,1.5375996,1.588877e-05,1.6158938e-06,5410082.0,-9.7527736e-05
19851201,34.24,75.24,0,0001,-1.1489859,-0.6355063,0.0059543215,-1.6038027,0.06681144,1.8070021,6.837331e-05,1.7873735e-06,2734440.0,-5.581601e-05
19860101,34.24,75.24,0,0001,-1.2168264,-0.80086356,0.0012347952,-1.7227249,-0.28264195,1.8802996,1.4190703e-05,2.8339866e-08,3394427.0,-1.7261846e-05
19860201,34.24,75.24,0,0001,-0.98235273,-0.5880984,0.005401429,-1.51964,-0.11028296,1.5533895,6.235197e-05,2.2552564e-07,3180012.0,-2.3497661e-05
19860301,34.24,75.24,0,0001,-0.6439136,-0.14718378,0.010113332,-0.94393915,0.6136422,1.2741566,0.00011538624,2.4781011e-06,3873249.0,-8.67561e-05
19860401,34.24,75.24,0,0001,-0.6330252,-0.25398254,0.0064755976,-0.9356588,0.17224687,1.2298174,6.594097e-05,4.419725e-05,6397434.0,-0.00013463515
19860501,34.24,75.24,0,0001,-0.75568384,-0.29803967,0.0034452416,-1.1812582,-0.16226852,1.2797012,2.9629373e-05,7.759062e-05,11124238.0,-0.00014807355
19860601,34.24,75.24,0,0001,-0.44287467,-0.03433875,0.0022522868,-0.6700463,0.11087191,1.1918478,7.1996083e-06,5.313421e-05,17962432.0,-7.725484e-05
19860701,34.24,75.24,0,0001,0.17128664,0.19635898,0.004544478,0.34973007,0.26794338,1.1777277,1.16521505e-07,5.9631593e-06,18416396.0,-3.2830922e-06
19860801,34.24,75.24,0,0001,0.2477274,0.21978658,0.0049626864,0.46215796,0.40412408,1.1745138,2.0254174e-06,3.2934458e-06,18270276.0,9.772839e-07
19860901,34.24,75.24,0,0001,0.025059052,0.18049818,0.0028062607,0.17863226,0.33708686,1.2180729,6.805786e-06,7.305396e-06,16630251.0,-5.280099e-06
19861001,34.24,75.24,0,0001,-0.631439,-0.33799285,0.0022842833,-0.83317184,-0.16504586,1.399107,1.5994345e-05,6.6779985e-06,10653496.0,-5.122018e-05
19861101,34.24,75.24,0,0001,-0.74855345,-0.28091055,0.0063870177,-0.9802351,0.39259237,1.273552,7.272733e-05,4.7649144e-07,5875880.0,-2.9745555e-05
19861201,34.24,75.24,0,0001,-1.1371412,-0.68411875,0.004543029,-1.6500311,-0.16446465,1.736804,5.249474e-05,1.9737547e-07,2263917.0,-1.0847826e-05
19870101,34.24,75.24,0,0001,-1.2407961,-0.8517618,0.0009354248,-1.8170109,-0.54205376,1.8458624,1.07873675e-05,3.153142e-07,3387951.0,-2.7719798e-05
19870201,34.24,75.24,0,0001,-0.8090105,-0.42295516,0.0052688047,-1.247468,0.074388206,1.3674927,6.0696868e-05,4.8564175e-07,3267889.0,-5.087632e-05
19870301,34.24,75.24,0,0001,-0.7435094,-0.30927438,0.0058863126,-1.0657797,0.306853,1.2782574,6.682065e-05,2.6324906e-06,3975047.0,-5.9339858e-05
19870401,34.24,75.24,0,0001,-0.6889814,-0.2548495,0.007901963,-1.026681,0.1570338,1.2239122,8.0804995e-05,5.6273682e-05,7310087.0,-0.00018309258
19870501,34.24,75.24,0,0001,-0.61976635,-0.21244371,0.008044008,-1.002243,0.024776038,1.1162491,7.609022e-05,0.00010919562,8314346.0,-0.00016797149
19870601,34.24,75.24,0,0001,-0.48581755,-0.05452174,0.0045423433,-0.77336633,0.20237058,1.2672424,2.361006e-05,6.344674e-05,17127436.0,-8.911645e-05
19870701,34.24,75.24,0,0001,0.0063943192,0.20817918,0.003711814,0.08598977,0.39992577,1.2273502,2.522348e-06,2.4990426e-05,19552364.0,-1.6203121e-05
19870801,34.24,75.24,0,0001,0.19156998,0.18596995,0.0044014826,0.34838885,0.34902817,1.1451759,6.511493e-08,6.854202e-08,18303072.0,4.6480345e-08
19870901,34.24,75.24,0,0001,0.071796596,0.21419644,0.0015212852,0.25279707,0.45388567,1.2967396,4.263321e-06,2.9720459e-06,17827892.0,-3.527939e-06
19871001,34.24,75.24,0,0001,-0.6938923,-0.1841886,0.0070557036,-0.7672497,0.4253096,1.360055,6.728826e-05,2.5648653e-05,6727226.0,-6.7839195e-05
19871101,34.24,75.24,0,0001,-1.2751398,-0.74783605,0.00014670803,-1.9596624,-0.4693482,1.8116541,1.6331078e-06,6.426195e-06,7622561.0,-6.821097e-05
19871201,34.24,75.24,0,0001,-1.4298887,-0.88581663,0.0013992835,-1.8843861,-0.28939503,2.1275063,1.6049395e-05,2.4193514e-06,3910366.0,-9.200034e-05
19880101,34.24,75.24,0,0001,-0.98948187,-0.58324766,0.0036463465,-1.2890673,0.11906004,1.5753603,4.2027183e-05,8.438604e-07,2495065.0,-2.7065485e-05
19880201,34.24,75.24,0,0001,-0.84077746,-0.45421278,0.005571313,-1.070817,0.2977115,1.4715223,6.3947795e-05,6.899534e-07,3088900.0,-2.0641659e-05
19880301,34.24,75.24,0,0001,-0.63194275,-0.23246413,0.00963112,-0.80466574,0.48501658,1.2635937,0.00010942592,2.7410524e-06,3769850.0,-5.5018158e-05
19880401,34.24,75.24,0,0001,-0.86833936,-0.44546503,0.0034979456,-1.3692474,-0.19322318,1.3685284,3.7282836e-05,4.2394706e-05,7620884.0,-0.00014053416
19880501,34.24,75.24,0,0001,-0.536581,-0.12410843,0.0020873558,-0.777673,0.18732995,1.2914381,1.3816989e-05,6.504831e-05,15484055.0,-0.00011555299
19880601,34.24,75.24,0,0001,-0.20511317,0.030535825,0.002483482,-0.25868052,0.09655726,1.2138548,9.453755e-06,4.8841e-05,18158748.0,-5.1893032e-05
19880701,34.24,75.24,0,0001,0.25436282,0.2572993,0.0069941394,0.39857823,0.36492485,1.1202574,1.7135515e-09,1.3365701e-07,16464597.0,1.4406904e-08
19880801,34.24,75.24,0,0001,0.2153461,0.3355971,0.004324954,0.38715202,0.55561084,1.1733284,1.8571918e-06,1.9854851e-06,17549120.0,-7.615614e-07
19880901,34.24,75.24,0,0001,-0.08645958,0.17364293,0.006337978,-0.0055492744,0.46594453,1.2755775,2.1015294e-05,6.2538184e-06,16595388.0,-8.1767685e-06
19881001,34.24,75.24,0,0001,-0.7435881,-0.23309517,0.0015590291,-1.2999945,-0.007328268,1.3496342,1.542506e-05,4.927031e-06,11074042.0,-2.9936433e-05
19881101,34.24,75.24,0,0001,-1.1335926,-0.6368047,0.00028457236,-2.0694227,-0.81144273,1.6256666,2.902988e-06,1.2224003e-08,9674384.0,-3.4347206e-05
19881201,34.24,75.24,0,0001,-0.87037325,-0.41437835,0.004518401,-1.316371,0.09427327,1.397439,5.2000716e-05,1.1745451e-06,4904652.0,-2.9751463e-05
19890101,34.24,75.24,0,0001,-1.0787811,-0.63428265,0.0030925453,-1.4359007,0.047696568,1.7969608,3.5706384e-05,2.6400823e-08,3167670.0,-1.5060763e-05
19890201,34.24,75.24,0,0001,-0.7308509,-0.3518052,0.005968537,-0.9490369,0.33583397,1.3896389,6.8411624e-05,3.7068543e-07,3035925.0,-2.4356748e-05
19890301,34.24,75.24,0,0001,-0.650862,-0.25838065,0.005933281,-0.8878614,0.37364703,1.2244654,6.706032e-05,2.9845169e-06,3797993.0,-6.321409e-05
19890401,34.24,75.24,0,0001,-0.64546657,-0.23160917,0.005601611,-0.8771857,0.24736387,1.2366438,6.170216e-05,2.8354887e-05,7298706.0,-0.00021559138
19890501,34.24,75.24,0,0001,-0.84274244,-0.34163898,0.005978901,-1.3024015,-0.044122085,1.3737812,5.3547235e-05,0.000102576494,11184426.0,-0.0001934856
19890601,34.24,75.24,0,0001,-0.37010723,-0.02790545,0.00244487,-0.66850036,0.08265525,1.1868553,1.4145593e-05,4.2318497e-05,18074080.0,-9.617723e-05
19890701,34.24,75.24,0,0001,0.001468562,0.21111482,0.0055734254,0.042758927,0.3543942,1.1933718,4.1648245e-06,1.764705e-05,17202036.0,-1.3518797e-05
19890801,34.24,75.24,0,0001,0.07544136,0.26177514,0.0041451454,0.19003826,0.49192423,1.233098,4.1520107e-06,4.1658686e-06,17681988.0,-1.4636616e-06
19890901,34.24,75.24,0,0001,-0.09432626,0.13947326,0.0017614362,-0.04273549,0.35952514,1.3365431,5.8250516e-06,2.6415773e-06,17350552.0,-1.4142676e-05
19891001,34.24,75.24,0,0001,-0.6856859,-0.2671225,0.0014370494,-1.0048704,-0.1818968,1.4177685,1.2887663e-05,9.597804e-06,11895137.0,-3.3286837e-05
19891101,34.24,75.24,0,0001,-1.0944977,-0.58848655,0.0041986294,-1.5998154,-0.18513638,1.6322842,4.7680936e-05,1.1626423e-07,3044408.0,-2.0422434e-05
19891201,34.24,75.24,0,0001,-1.1672993,-0.67536676,0.0030780847,-1.7384968,-0.22512943,1.656806,3.530002e-05,1.264039e-07,2586145.0,-2.202447e-05
19900101,34.24,75.24,0,0001,-0.83653665,-0.4388687,0.0062950477,-0.9995974,0.5052969,1.5049448,7.214339e-05,7.945354e-07,2170463.0,-9.1290085e-06
19900201,34.24,75.24,0,0001,-0.777835,-0.38645333,0.006826192,-1.1256981,0.23674476,1.3532066,7.853095e-05,7.1972374e-07,2874657.0,-2.4582114e-05
19900301,34.24,75.24,0,0001,-0.798998,-0.42082268,0.007888496,-1.231328,-0.12787592,1.4128399,8.9386725e-05,1.9157787e-06,4295725.0,-6.0582868e-05
19900401,34.24,75.24,0,0001,-0.6175889,-0.22442818,0.0056728944,-0.8825832,0.2210269,1.2201405,5.9429804e-05,4.192871e-05,6635770.0,-0.0001257287
19900501,34.24,75.24,0,0001,-0.7957976,-0.44539607,0.0005019307,-1.3556576,-0.5609909,1.3237638,2.1720389e-06,0.0001483501,15306192.0,-0.00018834857
19900601,34.24,75.24,0,0001,-0.29680246,-0.0038523553,0.0024359864,-0.4081331,0.048726257,1.172349,4.496359e-06,6.420132e-05,18289048.0,-5.4239776e-05
19900701,34.24,75.24,0,0001,0.19820702,0.22832984,0.004531946,0.37161773,0.35226208,1.2107983,0.0,1.3022992e-07,18630388.0,1.9557774e-08
19900801,34.24,75.24,0,0001,0.27389205,0.26758122,0.0051731206,0.42435074,0.40790164,1.1407423,0.0,0.0,16604816.0,-5.587939e-09
19900901,34.24,75.24,0,0001,0.06003756,0.17385691,0.002245536,0.20777339,0.35728455,1.2707453,1.5222295e-06,8.7048426e-07,17092976.0,3.6177386e-07
19901001,34.24,75.24,0,0001,-0.49760956,-0.096764326,0.0016874394,-0.7461135,0.10250288,1.3594751,1.4068435e-05,5.732334e-06,11789139.0,-3.912869e-05
19901101,34.24,75.24,0,0001,-1.0251722,-0.5321712,0.00070219976,-1.6949949,-0.39892805,1.4759636,7.78271e-06,3.950845e-06,7649007.0,-3.1522184e-05
19901201,34.24,75.24,0,0001,-0.84110224,-0.3295166,0.009058148,-1.2630844,0.38513917,1.4270048,0.0001043635,6.277199e-07,4015493.0,-2.9382572e-05
19910101,34.24,75.24,0,0001,-1.1376972,-0.7294913,0.0038131909,-1.6737995,-0.3470798,1.7617855,4.3617823e-05,3.39635e-07,2718868.0,-5.634065e-06
19910201,34.24,75.24,0,0001,-0.7743436,-0.29903632,0.0064900704,-1.233202,0.33158815,1.3796043,7.457129e-05,7.6760944e-07,3031852.0,-3.4822195e-05
19910301,34.24,75.24,0,0001,-0.7717178,-0.37087065,0.006915655,-1.1239824,0.2227909,1.3528986,7.839869e-05,3.1082163e-06,3863055.0,-4.979942e-05
19910401,34.24,75.24,0,0001,-0.65501773,-0.24176097,0.0073370636,-1.1228704,0.08480948,1.175622,8.081754e-05,3.1376418e-05,6390988.0,-0.00017214833
19910501,34.24,75.24,0,0001,-0.68687695,-0.19567418,0.006287195,-1.0537014,0.25306427,1.1514664,5.3317315e-05,0.00013066512,8618726.0,-0.00013661847
19910601,34.24,75.24,0,0001,-0.7213149,-0.31955212,0.0010165321,-1.1771927,-0.33786815,1.2848072,3.3277238e-06,0.00012909138,17324120.0,-0.00016194906
19910701,34.24,75.24,0,0001,-0.056551863,0.19919866,0.004175395,0.01484704,0.39962208,1.1951504,2.3578468e-06,2.5021276e-05,18022722.0,-8.804527e-06
19910801,34.24,75.24,0,0001,-0.121956706,0.12668842,0.005848415,-0.12468493,0.21787125,1.2363558,4.9131922e-06,4.8844804e-06,16401181.0,-1.020393e-05
19910901,34.24,75.24,0,0001,-0.011776265,0.18198198,0.0040169135,0.043462206,0.3757282,1.2181492,1.2184488e-05,5.51626e-06,15151078.0,-9.897434e-06
19911001,34.24,75.24,0,0001,-0.46654725,-0.07904917,0.0013361885,-0.72368056,0.21811157,1.1835766,1.294431e-05,6.2639547e-06,10080894.0,-3.6211408e-05
19911101,34.24,75.24,0,0001,-0.6717367,-0.30305773,0.0010585624,-1.0012856,0.04415639,1.2129612,1.2012178e-05,1.5440528e-06,7679218.0,-3.8619983e-05
19911201,34.24,75.24,0,0001,-0.98290485,-0.53850704,0.0026097915,-1.324955,0.12078053,1.4968634,3.0028023e-05,9.3177965e-07,2566005.0,-6.547451e-05
19920101,34.24,75.24,0,0001,-0.9312407,-0.50609857,0.0073262155,-1.3048191,0.24161363,1.5647516,8.411876e-05,5.8010045e-07,2357469.0,-2.1362008e-05
19920201,34.24,75.24,0,0001,-0.9632396,-0.55173916,0.0045903586,-1.4112024,-0.017677221,1.6005182,5.2777992e-05,2.8915588e-07,3221316.0,-1.8396779e-05
19920301,34.24,75.24,0,0001,-0.5426038,-0.06020071,0.010694768,-0.6138212,0.91355544,1.243392,0.00012178485,2.8349878e-06,3494821.0,-5.6731238e-05
19920401,34.24,75.24,0,0001,-0.79236716,-0.35408485,0.004116837,-1.2366009,0.10090393,1.2854176,4.2089916e-05,3.4934317e-05,6439467.0,-0.00011516617
19920501,34.24,75.24,0,0001,-0.56319785,-0.081233084,0.0036563308,-0.7741347,0.34063178,1.1482353,2.8996903e-05,8.0816724e-05,11521490.0,-0.00015648687
19920601,34.24,75.24,0,0001,-0.2738214,-0.0069720857,0.0022871112,-0.40078646,0.15220326,1.196168,4.982713e-06,4.970748e-05,18594892.0,-6.710163e-05
